,time,open,high,low,close,tick_volume,spread,real_volume,data,M9,M20,M200,ADX
362,1636962060,1.14545,1.1454900000000001,1.14541,1.1454900000000001,9,5,0,2021-11-15 07:41:00,1.1454800000000012,1.1455384999999996,1.1457417499999996,47.7177661634695
363,1636962120,1.1454900000000001,1.1454900000000001,1.14542,1.14542,7,5,0,2021-11-15 07:42:00,1.1454677777777789,1.1455289999999996,1.1457394499999995,47.87201490801333
364,1636962180,1.14544,1.14544,1.14534,1.14542,23,5,0,2021-11-15 07:43:00,1.1454566666666677,1.1455219999999997,1.1457372499999996,48.6981193101459
365,1636962240,1.14542,1.14556,1.14542,1.14554,15,5,0,2021-11-15 07:44:00,1.1454633333333344,1.1455184999999997,1.1457356499999996,46.78279751201374
366,1636962300,1.14554,1.14555,1.14545,1.14555,22,5,0,2021-11-15 07:45:00,1.1454744444444453,1.1455174999999997,1.1457339499999994,45.00428441374816
367,1636962360,1.14554,1.14556,1.14551,1.14554,30,5,0,2021-11-15 07:46:00,1.145480000000001,1.1455184999999997,1.1457325999999994,43.159034595986796
368,1636962420,1.14554,1.14558,1.14554,1.14558,9,6,0,2021-11-15 07:47:00,1.1454933333333344,1.1455214999999996,1.1457313499999995,41.056187271196954
369,1636962480,1.14558,1.14569,1.14555,1.14568,33,5,0,2021-11-15 07:48:00,1.1455155555555567,1.1455274999999996,1.1457304499999994,38.87537903957299
370,1636962540,1.14567,1.14569,1.14564,1.14568,21,5,0,2021-11-15 07:49:00,1.1455444444444458,1.1455304999999993,1.1457293999999996,36.85034282449359
371,1636962600,1.14567,1.14569,1.14564,1.14569,8,6,0,2021-11-15 07:50:00,1.145566666666668,1.1455314999999995,1.1457285499999994,34.96995205334843
372,1636962660,1.1457,1.1457,1.14567,1.14567,9,5,0,2021-11-15 07:51:00,1.1455944444444457,1.1455329999999995,1.1457275999999994,33.37492447691095
373,1636962720,1.14567,1.14568,1.14567,1.14568,2,7,0,2021-11-15 07:52:00,1.1456233333333345,1.1455384999999993,1.1457261499999993,31.893827441647577
374,1636962780,1.14569,1.14589,1.14569,1.1458599999999999,36,5,0,2021-11-15 07:53:00,1.14565888888889,1.1455549999999994,1.1457258499999994,32.7981818855301
375,1636962840,1.14587,1.14587,1.14577,1.14583,18,5,0,2021-11-15 07:54:00,1.145690000000001,1.1455704999999994,1.1457249999999994,33.637939583421016
376,1636962900,1.14582,1.1459,1.14578,1.14587,22,5,0,2021-11-15 07:55:00,1.1457266666666677,1.1455899999999992,1.1457240499999994,34.643745795755244
377,1636962960,1.14585,1.14587,1.1457600000000001,1.14578,31,5,0,2021-11-15 07:56:00,1.1457488888888898,1.145606499999999,1.1457226999999994,35.16237780213904
378,1636963020,1.14578,1.14578,1.14567,1.14567,24,5,0,2021-11-15 07:57:00,1.1457477777777787,1.1456154999999992,1.1457212499999994,34.020183810747035
379,1636963080,1.14568,1.14569,1.14561,1.14565,9,5,0,2021-11-15 07:58:00,1.1457444444444453,1.1456249999999992,1.1457195499999993,32.08152988156001
380,1636963140,1.14566,1.14587,1.14566,1.14584,31,5,0,2021-11-15 07:59:00,1.145761111111112,1.1456429999999993,1.1457188999999992,31.943936031606057
381,1636963200,1.14583,1.1459,1.14577,1.1458599999999999,43,5,0,2021-11-15 08:00:00,1.145782222222223,1.145664999999999,1.1457184499999993,32.030382396305264
382,1636963260,1.14584,1.14585,1.1457600000000001,1.14577,31,5,0,2021-11-15 08:01:00,1.145792222222223,1.145678999999999,1.1457175999999993,31.96628124751643
383,1636963320,1.14579,1.14587,1.14579,1.1458599999999999,11,5,0,2021-11-15 08:02:00,1.145792222222223,1.145700999999999,1.1457177999999992,32.062493210721655
384,1636963380,1.1458599999999999,1.14588,1.14577,1.14578,16,6,0,2021-11-15 08:03:00,1.1457866666666674,1.1457189999999988,1.1457177499999993,31.83787525503154
385,1636963440,1.14579,1.14597,1.14579,1.14597,31,6,0,2021-11-15 08:04:00,1.1457977777777786,1.1457404999999987,1.1457186499999994,32.32878876340763
386,1636963500,1.14596,1.14606,1.14594,1.14602,43,5,0,2021-11-15 08:05:00,1.1458244444444452,1.1457639999999987,1.1457198999999993,33.35023627566563
387,1636963560,1.14598,1.14607,1.14596,1.146,49,5,0,2021-11-15 08:06:00,1.145861111111112,1.1457869999999988,1.1457210999999992,34.35676071209262
388,1636963620,1.14599,1.146,1.1458,1.14587,35,5,0,2021-11-15 08:07:00,1.1458855555555565,1.1458014999999988,1.1457218499999993,33.102834470565035
389,1636963680,1.14589,1.14596,1.14587,1.14595,26,5,0,2021-11-15 08:08:00,1.1458977777777788,1.1458149999999987,1.1457228999999993,31.93847438914656
390,1636963740,1.14596,1.14609,1.14596,1.14598,31,5,0,2021-11-15 08:09:00,1.1459111111111122,1.1458299999999988,1.1457243499999992,31.830429690682514
391,1636963800,1.14596,1.146,1.1458599999999999,1.14593,35,5,0,2021-11-15 08:10:00,1.14592888888889,1.145841999999999,1.1457253999999992,30.617286819656616
392,1636963860,1.14593,1.14593,1.14573,1.14575,48,5,0,2021-11-15 08:11:00,1.1459166666666678,1.145845999999999,1.1457255999999991,28.545177711430487
393,1636963920,1.1457600000000001,1.1457600000000001,1.14562,1.14564,42,5,0,2021-11-15 08:12:00,1.1459011111111124,1.145843999999999,1.1457251499999992,27.432661700516515
394,1636963980,1.14562,1.1457,1.14555,1.1455899999999999,46,5,0,2021-11-15 08:13:00,1.14585888888889,1.145830499999999,1.145724549999999,26.855495934513208
395,1636964040,1.14561,1.14561,1.14543,1.14552,37,5,0,2021-11-15 08:14:00,1.1458033333333344,1.1458149999999991,1.145723549999999,27.006468239603453
396,1636964100,1.14551,1.14555,1.14545,1.14545,32,6,0,2021-11-15 08:15:00,1.1457422222222233,1.145793999999999,1.145722199999999,27.146656808615827
397,1636964160,1.14548,1.14548,1.14541,1.14547,27,5,0,2021-11-15 08:16:00,1.1456977777777788,1.1457784999999991,1.145720899999999,27.500411501874414
398,1636964220,1.14547,1.14556,1.14545,1.14554,32,6,0,2021-11-15 08:17:00,1.1456522222222232,1.1457719999999993,1.1457199499999993,27.010960619574025
399,1636964280,1.14554,1.14555,1.14537,1.14545,30,5,0,2021-11-15 08:18:00,1.1455933333333344,1.1457619999999993,1.1457185999999993,27.04042113566728
400,1636964340,1.14544,1.14552,1.14542,1.14546,28,5,0,2021-11-15 08:19:00,1.145541111111112,1.1457429999999993,1.1457170499999991,27.067777329182444
401,1636964400,1.14546,1.14551,1.14545,1.14551,18,5,0,2021-11-15 08:20:00,1.1455144444444454,1.1457254999999995,1.1457159499999994,27.093179508875096
402,1636964460,1.1454900000000001,1.14562,1.14548,1.14562,24,6,0,2021-11-15 08:21:00,1.1455122222222234,1.1457179999999996,1.1457150999999994,25.952840479466094
403,1636964520,1.14562,1.14568,1.14561,1.14565,35,5,0,2021-11-15 08:22:00,1.1455188888888899,1.1457074999999997,1.1457140999999993,24.339343226816627
404,1636964580,1.14566,1.14568,1.14561,1.14562,26,6,0,2021-11-15 08:23:00,1.1455300000000013,1.1456994999999996,1.1457128999999993,22.84109577792783
405,1636964640,1.14565,1.1458,1.14564,1.1457600000000001,21,5,0,2021-11-15 08:24:00,1.1455644444444455,1.1456889999999997,1.1457128499999993,21.99898844546517
406,1636964700,1.14572,1.14579,1.14566,1.14566,40,5,0,2021-11-15 08:25:00,1.1455855555555567,1.1456709999999997,1.1457123499999993,21.217031636749844
407,1636964760,1.14565,1.14565,1.1454900000000001,1.1454900000000001,47,5,0,2021-11-15 08:26:00,1.1455800000000012,1.1456454999999997,1.1457108499999993,20.39087465073311
408,1636964820,1.1455,1.14564,1.14545,1.14562,30,6,0,2021-11-15 08:27:00,1.14559888888889,1.1456329999999997,1.1457100999999994,19.91482934970835
409,1636964880,1.14562,1.14566,1.14556,1.14557,20,6,0,2021-11-15 08:28:00,1.145611111111112,1.1456139999999997,1.1457091499999992,19.28016265556925
410,1636964940,1.1455899999999999,1.14567,1.14557,1.14564,27,5,0,2021-11-15 08:29:00,1.1456255555555566,1.1455969999999998,1.1457085999999992,18.590844474644705
411,1636965000,1.14565,1.14568,1.14556,1.14556,50,6,0,2021-11-15 08:30:00,1.1456188888888899,1.1455784999999996,1.145707849999999,17.950763306643342
412,1636965060,1.1455899999999999,1.14568,1.14556,1.14557,29,5,0,2021-11-15 08:31:00,1.145610000000001,1.1455694999999997,1.1457069999999991,17.356402222070646
413,1636965120,1.1455899999999999,1.14563,1.1454900000000001,1.14557,21,5,0,2021-11-15 08:32:00,1.1456044444444453,1.1455659999999996,1.145706349999999,17.445355120342388
414,1636965180,1.14552,1.14553,1.14545,1.1455,51,6,0,2021-11-15 08:33:00,1.1455755555555565,1.1455614999999997,1.145705399999999,17.862722548250865
415,1636965240,1.1454900000000001,1.14555,1.14543,1.14554,28,5,0,2021-11-15 08:34:00,1.1455622222222233,1.1455624999999996,1.1457046499999992,18.250278017023025
416,1636965300,1.14555,1.14556,1.14548,1.14556,19,5,0,2021-11-15 08:35:00,1.1455700000000009,1.1455679999999995,1.145704099999999,18.465550114566383
417,1636965360,1.14555,1.14557,1.14534,1.14538,39,5,0,2021-11-15 08:36:00,1.145543333333334,1.1455634999999995,1.145702499999999,19.781462337802708
418,1636965420,1.14539,1.14545,1.14539,1.14545,7,6,0,2021-11-15 08:37:00,1.1455300000000008,1.1455589999999995,1.1457014499999991,21.003380830807867
419,1636965480,1.14545,1.1454900000000001,1.14542,1.14545,18,6,0,2021-11-15 08:38:00,1.1455088888888898,1.1455589999999995,1.1457003999999993,21.534754237817108
420,1636965540,1.14545,1.14545,1.14534,1.14534,21,6,0,2021-11-15 08:39:00,1.1454844444444454,1.1455529999999996,1.1456989999999991,22.62772075211757
421,1636965600,1.14538,1.1454,1.14531,1.14535,31,6,0,2021-11-15 08:40:00,1.145460000000001,1.1455449999999996,1.1456973499999992,23.846675808210993
422,1636965660,1.14536,1.1455,1.14536,1.1454900000000001,22,5,0,2021-11-15 08:41:00,1.1454511111111123,1.1455384999999993,1.1456964499999993,23.58481830036368
423,1636965720,1.14551,1.14551,1.14543,1.14544,24,5,0,2021-11-15 08:42:00,1.1454444444444458,1.1455279999999994,1.1456955499999992,23.21444845481338
424,1636965780,1.14545,1.14545,1.14528,1.14535,30,5,0,2021-11-15 08:43:00,1.1454233333333346,1.1455144999999995,1.1456940499999992,23.996349514379354
425,1636965840,1.14537,1.14547,1.14535,1.14542,16,6,0,2021-11-15 08:44:00,1.1454077777777791,1.1454974999999996,1.1456926499999993,24.463791212739192
426,1636965900,1.14544,1.14556,1.14542,1.14556,31,5,0,2021-11-15 08:45:00,1.145427777777779,1.1454924999999996,1.1456920499999992,23.81943918087058
427,1636965960,1.14556,1.14557,1.14545,1.14545,17,5,0,2021-11-15 08:46:00,1.145427777777779,1.1454904999999997,1.1456904499999994,23.10855419089653
428,1636966020,1.14547,1.14547,1.14535,1.14542,40,5,0,2021-11-15 08:47:00,1.1454244444444457,1.1454804999999997,1.1456884999999992,23.23694292800402
429,1636966080,1.14541,1.14542,1.14532,1.14536,45,5,0,2021-11-15 08:48:00,1.145426666666668,1.1454699999999998,1.1456861999999994,23.56942691975968
430,1636966140,1.14536,1.14543,1.14532,1.14538,37,5,0,2021-11-15 08:49:00,1.145430000000001,1.1454569999999997,1.1456840499999992,23.74961349551213
431,1636966200,1.14542,1.14543,1.14524,1.1453,44,5,0,2021-11-15 08:50:00,1.14540888888889,1.1454439999999997,1.1456814999999991,24.48774291218459
432,1636966260,1.1453,1.14537,1.14523,1.14533,38,5,0,2021-11-15 08:51:00,1.1453966666666675,1.1454319999999998,1.1456790499999991,25.24069740817159
433,1636966320,1.14533,1.14533,1.14516,1.14518,53,5,0,2021-11-15 08:52:00,1.1453777777777787,1.1454124999999997,1.1456761499999992,26.39279226636695
434,1636966380,1.14518,1.14524,1.14517,1.14518,33,6,0,2021-11-15 08:53:00,1.145351111111112,1.1453965,1.1456731499999995,27.46259463469121
435,1636966440,1.14518,1.14526,1.14512,1.14514,35,5,0,2021-11-15 08:54:00,1.1453044444444453,1.1453764999999998,1.1456699499999994,28.769239971123763
436,1636966500,1.14514,1.1451500000000001,1.14491,1.1449799999999999,81,5,0,2021-11-15 08:55:00,1.145252222222223,1.1453475,1.1456659499999993,30.96205769240816
437,1636966560,1.14499,1.14504,1.14485,1.1448800000000001,68,5,0,2021-11-15 08:56:00,1.1451922222222233,1.1453225,1.1456614499999993,33.2071880629092
438,1636966620,1.1448800000000001,1.14501,1.14487,1.14491,54,5,0,2021-11-15 08:57:00,1.1451422222222232,1.1452955,1.1456571499999995,35.291951978374456
439,1636966680,1.1449,1.14494,1.14484,1.14491,40,5,0,2021-11-15 08:58:00,1.1450900000000008,1.1452684999999998,1.1456525499999994,37.335705924451894
440,1636966740,1.14493,1.14504,1.14489,1.14496,49,5,0,2021-11-15 08:59:00,1.145052222222223,1.1452494999999998,1.1456482999999995,37.75803315694374
441,1636966800,1.14496,1.14499,1.14455,1.14458,104,5,0,2021-11-15 09:00:00,1.1449688888888896,1.145211,1.1456418999999993,39.4301378886424
442,1636966860,1.14463,1.14467,1.14452,1.1446,71,5,0,2021-11-15 09:01:00,1.1449044444444452,1.1451665,1.1456355999999994,41.06360365937977
443,1636966920,1.1446,1.14484,1.14459,1.14476,66,6,0,2021-11-15 09:02:00,1.1448577777777786,1.1451325,1.1456300999999993,40.83066814719552
444,1636966980,1.14476,1.14501,1.14476,1.14501,66,6,0,2021-11-15 09:03:00,1.144843333333334,1.1451155,1.1456258499999994,39.238151184890356
445,1636967040,1.14501,1.14501,1.14472,1.14479,54,5,0,2021-11-15 09:04:00,1.144822222222223,1.145084,1.1456209999999993,37.95848714908153
446,1636967100,1.14479,1.14479,1.14458,1.14462,73,5,0,2021-11-15 09:05:00,1.144793333333334,1.1450369999999999,1.1456155499999994,37.41221337940779
447,1636967160,1.14461,1.14481,1.14461,1.14477,45,5,0,2021-11-15 09:06:00,1.1447777777777786,1.145003,1.1456111499999995,36.744199547620624
448,1636967220,1.14474,1.1448800000000001,1.14465,1.14487,41,5,0,2021-11-15 09:07:00,1.144773333333334,1.1449755,1.1456071499999994,35.564822041007076
449,1636967280,1.1448800000000001,1.1449,1.1448,1.14485,41,5,0,2021-11-15 09:08:00,1.1447611111111118,1.1449500000000001,1.1456030499999994,34.311157065756916
450,1636967340,1.14487,1.14487,1.14475,1.14475,38,5,0,2021-11-15 09:09:00,1.1447800000000008,1.1449185,1.1455981499999994,33.42429961219643
451,1636967400,1.14478,1.14481,1.1447,1.14478,29,5,0,2021-11-15 09:10:00,1.144800000000001,1.1448925,1.1455936999999994,32.87144058755673
452,1636967460,1.1448,1.1448800000000001,1.14476,1.14487,34,5,0,2021-11-15 09:11:00,1.144812222222223,1.1448695,1.1455894499999995,31.74618842827378
453,1636967520,1.14484,1.1449,1.14472,1.14489,43,6,0,2021-11-15 09:12:00,1.1447988888888898,1.1448550000000002,1.1455854499999993,30.939626079911307
454,1636967580,1.1448800000000001,1.14496,1.14483,1.14487,50,6,0,2021-11-15 09:13:00,1.1448077777777788,1.1448395000000002,1.1455814499999994,29.665350738192142
455,1636967640,1.14487,1.14504,1.14484,1.14495,47,5,0,2021-11-15 09:14:00,1.1448444444444454,1.1448300000000002,1.1455778499999993,27.830927298212462
456,1636967700,1.14494,1.14502,1.14486,1.14486,45,5,0,2021-11-15 09:15:00,1.1448544444444453,1.1448240000000003,1.1455736999999993,26.127534103945614
457,1636967760,1.14486,1.14491,1.14474,1.14484,46,5,0,2021-11-15 09:16:00,1.1448511111111122,1.144822,1.1455698499999993,25.38924010787405
458,1636967820,1.14483,1.1449799999999999,1.1448,1.1449799999999999,43,5,0,2021-11-15 09:17:00,1.1448655555555567,1.1448255,1.1455666999999992,24.11053634819934
459,1636967880,1.14497,1.14513,1.14495,1.14512,42,5,0,2021-11-15 09:18:00,1.1449066666666678,1.1448360000000002,1.1455643499999992,22.943748213835473
460,1636967940,1.14511,1.14512,1.1449799999999999,1.14511,43,5,0,2021-11-15 09:19:00,1.1449433333333345,1.1448435,1.145562299999999,21.860302089069023
461,1636968000,1.14511,1.14516,1.14489,1.14494,43,5,0,2021-11-15 09:20:00,1.1449511111111124,1.1448615,1.1455591999999992,20.435719150698112
462,1636968060,1.14494,1.14502,1.14494,1.14502,27,5,0,2021-11-15 09:21:00,1.144965555555557,1.1448825,1.145556199999999,19.112892136496555
463,1636968120,1.145,1.14514,1.14493,1.1451,41,5,0,2021-11-15 09:22:00,1.1449911111111122,1.1448994999999997,1.1455538999999992,18.499519721133904
464,1636968180,1.14511,1.1452,1.14508,1.14518,34,5,0,2021-11-15 09:23:00,1.1450166666666677,1.1449079999999998,1.1455519499999993,18.32415980382899
465,1636968240,1.14519,1.14524,1.14499,1.14511,50,5,0,2021-11-15 09:24:00,1.1450444444444456,1.1449239999999998,1.1455496999999992,17.41027475362452
466,1636968300,1.14513,1.14519,1.1449799999999999,1.14518,67,5,0,2021-11-15 09:25:00,1.1450822222222234,1.1449519999999997,1.1455476999999994,16.480817459171433
467,1636968360,1.14517,1.14523,1.14507,1.1451500000000001,46,5,0,2021-11-15 09:26:00,1.1451011111111125,1.1449709999999997,1.1455453999999994,15.919327985786177
468,1636968420,1.14513,1.14516,1.14505,1.14506,35,5,0,2021-11-15 09:27:00,1.1450944444444455,1.1449804999999997,1.1455425999999993,15.217730393179693
469,1636968480,1.14507,1.14507,1.14492,1.14497,35,5,0,2021-11-15 09:28:00,1.14507888888889,1.1449865,1.1455391499999994,14.755122817785429
470,1636968540,1.14497,1.14502,1.14484,1.14502,65,5,0,2021-11-15 09:29:00,1.145087777777779,1.145,1.1455357499999992,14.878476765487928
471,1636968600,1.14501,1.1454,1.14501,1.1454,87,5,0,2021-11-15 09:30:00,1.145130000000001,1.145031,1.1455344499999993,15.156136433798205
472,1636968660,1.1454,1.1454,1.1451,1.14511,48,5,0,2021-11-15 09:31:00,1.1451311111111124,1.1450429999999998,1.1455316999999992,15.413963268657747
473,1636968720,1.1451,1.14518,1.14505,1.14506,47,5,0,2021-11-15 09:32:00,1.1451177777777792,1.1450514999999997,1.1455288999999993,15.278930391282781
474,1636968780,1.14507,1.14508,1.14493,1.14493,45,5,0,2021-11-15 09:33:00,1.145097777777779,1.1450544999999996,1.1455254499999992,14.32319581673732
475,1636968840,1.14495,1.1449799999999999,1.14482,1.14484,30,5,0,2021-11-15 09:34:00,1.1450600000000015,1.1450489999999995,1.145521599999999,13.83270815272503
476,1636968900,1.14483,1.14483,1.1446399999999999,1.14466,57,5,0,2021-11-15 09:35:00,1.1450055555555572,1.1450389999999995,1.145516999999999,14.297774804815957
477,1636968960,1.14468,1.1447,1.14439,1.14446,67,5,0,2021-11-15 09:36:00,1.1449388888888905,1.1450199999999995,1.145511349999999,15.710439907140728
478,1636969020,1.14447,1.14447,1.14434,1.14438,55,5,0,2021-11-15 09:37:00,1.144873333333335,1.1449899999999995,1.145505149999999,17.190777749332423
479,1636969080,1.1443699999999999,1.14445,1.1443699999999999,1.1444,31,5,0,2021-11-15 09:38:00,1.1448044444444458,1.1449539999999998,1.145498999999999,18.56537717422471
480,1636969140,1.1444,1.14445,1.14432,1.1443699999999999,31,5,0,2021-11-15 09:39:00,1.1446900000000015,1.1449169999999997,1.1454927999999989,20.022786854632102
481,1636969200,1.1443699999999999,1.14443,1.14411,1.14423,72,5,0,2021-11-15 09:40:00,1.1445922222222236,1.1448814999999997,1.145486099999999,22.0420439449208
482,1636969260,1.14422,1.14426,1.14416,1.14425,27,6,0,2021-11-15 09:41:00,1.1445022222222236,1.1448429999999996,1.145479549999999,23.917068385903157
483,1636969320,1.14423,1.14425,1.14382,1.14386,74,6,0,2021-11-15 09:42:00,1.1443833333333346,1.1447809999999996,1.145471249999999,26.481443048278212
484,1636969380,1.14386,1.14395,1.14378,1.14379,86,5,0,2021-11-15 09:43:00,1.1442666666666679,1.1447114999999997,1.145462349999999,28.941478206501237
485,1636969440,1.14379,1.14387,1.14363,1.14368,105,5,0,2021-11-15 09:44:00,1.144157777777779,1.1446399999999997,1.145452949999999,31.504492352090757
486,1636969500,1.14368,1.1438,1.14368,1.14377,54,5,0,2021-11-15 09:45:00,1.1440811111111122,1.1445694999999998,1.145444199999999,33.8844340587096
487,1636969560,1.14379,1.14409,1.1437599999999999,1.14407,42,5,0,2021-11-15 09:46:00,1.1440466666666678,1.1445154999999996,1.1454367999999988,33.940821094436494
488,1636969620,1.14406,1.14416,1.1440299999999999,1.14405,41,5,0,2021-11-15 09:47:00,1.144007777777779,1.1444649999999996,1.1454293499999988,33.55653354491322
489,1636969680,1.14406,1.14414,1.1439300000000001,1.14401,33,5,0,2021-11-15 09:48:00,1.143967777777779,1.1444169999999996,1.1454216999999987,33.532779532799495
490,1636969740,1.144,1.14412,1.14398,1.14406,38,5,0,2021-11-15 09:49:00,1.14394888888889,1.1443689999999997,1.1454138999999985,33.510722235836745
491,1636969800,1.14406,1.14426,1.14406,1.14425,36,5,0,2021-11-15 09:50:00,1.14394888888889,1.1443114999999997,1.1454068499999988,32.578337977866816
492,1636969860,1.1442700000000001,1.1442700000000001,1.14406,1.14409,39,5,0,2021-11-15 09:51:00,1.1439744444444455,1.1442604999999997,1.1453987999999986,31.64959236538642
493,1636969920,1.1441,1.14426,1.14408,1.14425,35,5,0,2021-11-15 09:52:00,1.1440255555555565,1.1442199999999996,1.1453916999999987,30.787185725226056
494,1636969980,1.14426,1.14435,1.14422,1.14429,56,5,0,2021-11-15 09:53:00,1.1440933333333343,1.1441879999999998,1.1453847499999987,29.380308679974426
495,1636970040,1.14428,1.14461,1.14428,1.1445400000000001,53,6,0,2021-11-15 09:54:00,1.14417888888889,1.1441729999999999,1.1453798499999988,27.924478060450298
496,1636970100,1.14456,1.14465,1.14452,1.14462,30,5,0,2021-11-15 09:55:00,1.144240000000001,1.1441709999999998,1.1453750499999988,26.761722695116386
497,1636970160,1.14467,1.14469,1.14456,1.14462,55,5,0,2021-11-15 09:56:00,1.1443033333333343,1.1441789999999998,1.1453702999999988,25.873724551460324
498,1636970220,1.14463,1.14463,1.14447,1.14451,78,5,0,2021-11-15 09:57:00,1.14435888888889,1.1441854999999999,1.145364949999999,24.489287187739485
499,1636970280,1.1445,1.14462,1.14449,1.14457,53,6,0,2021-11-15 09:58:00,1.1444155555555566,1.144194,1.1453600499999987,23.203738207141566
